model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
autoformer,T55,yearly,pretrain_finetune,18.50408815301257,19.317036455723493,632.967536996246,400647.90289109416,562.9438541666666,1.1715793010752686
autoformer,T55,yearly,from_scratch,21.758673094896395,23.29283606328647,695.4536390591629,483655.7640806325,657.9799169921874,1.369365071783949
autoformer,T59,yearly,pretrain_finetune,24.52886265441041,21.55600171289538,1534.2160432735736,2353818.86743802,1412.0556152343752,5.325327379867735
autoformer,T59,yearly,from_scratch,38.573300815090406,32.07128174344248,2149.951238213912,4622290.326697532,2054.8972900390627,7.74969532601922
autoformer,T82,yearly,pretrain_finetune,11.102287054357456,11.94988326285424,285.31569154892736,81405.04384404265,238.8484212239584,0.819485214017276
autoformer,T82,yearly,from_scratch,25.97359767035815,23.23769595879517,548.759652451972,301137.15615920915,521.1070027669272,1.7879100121325024
autoformer,T117,yearly,pretrain_finetune,42.47841990537937,33.786208224089755,3684.857603069885,13578175.554901935,3210.6399251302087,4.329386769289857
autoformer,T117,yearly,from_scratch,85.14383302509084,57.9685856783258,5825.073713877673,33931483.77210862,5323.434114583332,7.178383674378763
autoformer,T126,yearly,pretrain_finetune,66.53659692661273,48.838984390504855,3878.652265214093,15043943.394450417,3351.6635986328124,10.655033082000966
autoformer,T126,yearly,from_scratch,69.21663104345704,50.32717916101534,3876.33358874866,15025962.091261065,3386.192081705729,10.76480010323881
autoformer,T237,yearly,pretrain_finetune,12.352290340649212,13.688250032542912,443.65090190261583,196826.12275900444,360.4170735677083,0.6580848658707663
autoformer,T237,yearly,from_scratch,24.5481319276573,30.539718611756456,986.8687428575382,973909.915629218,798.8992919921875,1.4587087348850645
autoformer,T259,yearly,pretrain_finetune,10.726220873173908,10.172313033606985,560.9887697830253,314708.3998226722,555.7411295572916,6.034515149587151
autoformer,T259,yearly,from_scratch,19.60314158202763,17.828179446750138,981.607640789534,963553.5604563951,973.186279296875,10.567343378859858
autoformer,T269,yearly,pretrain_finetune,13.939736503768684,12.887188603193604,837.6666098662449,701685.3492848078,768.7120768229166,5.641923499617737
autoformer,T269,yearly,from_scratch,18.777863958576635,16.964168737938635,1081.5908535833348,1169838.774555127,1008.57470703125,7.40238317087156
autoformer,T272,yearly,pretrain_finetune,2.7206990277271337,2.679236123377363,146.2733170654299,21395.88328532378,136.979736328125,0.9000721894250513
autoformer,T272,yearly,from_scratch,28.44118988456256,24.806460352573943,1286.5739737737958,1655272.589992096,1266.7278238932292,8.323468247347707
autoformer,T286,yearly,pretrain_finetune,9.785541382023672,9.281683750929696,554.7332479239858,307728.97635229427,522.1202799479166,3.1346808552220136
autoformer,T286,yearly,from_scratch,23.9472352259812,21.2051710239236,1211.7461587961284,1468328.753357172,1175.2151692708333,7.055700828642902
