model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
timesnet,T1084,monthly,pretrain_finetune,17.472222450616385,15.97776060272808,1620.5961922835625,2626332.0184439817,1559.0015190972222,4.141449717506719
timesnet,T1084,monthly,from_scratch,11.048342308213172,10.412504465694653,1075.858784960505,1157472.1251766947,1018.6062825520834,2.705902880433833
timesnet,T1112,monthly,pretrain_finetune,12.299257880864795,11.55497659624871,984.8916063832006,970011.4763240814,960.6742621527778,2.586910733091217
timesnet,T1112,monthly,from_scratch,1.8273377785868692,1.8505198636773856,189.21643182073163,35802.85807096958,150.262451171875,0.4046278359181233
timesnet,T1113,monthly,pretrain_finetune,14.39950182220412,13.228464034850804,930.5003984314172,865830.991481026,834.9695366753472,2.397424096372029
timesnet,T1113,monthly,from_scratch,7.3143825824684,6.937257861622224,540.7653725401357,292427.1881384717,440.95570203993054,1.2661034673343037
timesnet,T1174,monthly,pretrain_finetune,10.974858720531804,11.438253224112763,925.2426201262404,856073.9060980704,750.653097873264,1.140238660170324
timesnet,T1174,monthly,from_scratch,10.839761244817735,11.524384102848012,999.0070695244002,998015.1249597298,752.2747558593751,1.14270195131583
timesnet,T1190,monthly,pretrain_finetune,1.4223189537490626,1.40767985092382,86.86282300977629,7545.150021227721,71.72952473958331,0.3101107717437346
timesnet,T1190,monthly,from_scratch,0.5422583939803254,0.5402159897332515,33.91104853976985,1149.959213066627,27.52338867187498,0.1189928322127552
timesnet,T1206,monthly,pretrain_finetune,30.06043455397353,25.71399770524657,1915.0671325456228,3667482.122156514,1782.9476453993057,1.430519627964432
timesnet,T1206,monthly,from_scratch,27.646939986737017,23.857871312491103,1756.2083309468585,3084267.70168715,1627.9273546006943,1.3061415682427162
timesnet,T1318,monthly,pretrain_finetune,3.616620965292839,3.540820740190724,321.2938972110724,103229.76838507917,294.7951117621528,1.557306426741702
timesnet,T1318,monthly,from_scratch,1.7453425250460095,1.7245583225637586,169.45089110551334,28713.604496452543,143.83957248263889,0.7598575475285438
timesnet,T1376,monthly,pretrain_finetune,0.6905525547914192,0.6874250623460424,47.5183283560788,2257.991529756122,39.962239583333336,0.2816262234910277
timesnet,T1376,monthly,from_scratch,0.7338071695180516,0.7308006797976175,48.03012254241481,2306.892671439383,42.40302191840278,0.2988271691476346
dlinear,T121,monthly,from_scratch,8.958876228474194,9.360368642954429,901.4450900408193,812603.2503587008,737.5503200954861,0.613314765111385
dlinear,T125,monthly,from_scratch,7.219564889255755,7.20299288880424,588.0219156681819,345769.7733060784,428.7443576388889,0.4586129991200402
dlinear,T133,monthly,from_scratch,25.147577895010077,31.05132401894596,755.9715949853709,571493.0524247256,637.1843939887153,1.2277762532391252
dlinear,T182,monthly,from_scratch,43.90206529348279,69.89082058389624,1737.609755392439,3019287.6620349716,1413.5184326171875,1.0813499190284488
dlinear,T260,monthly,from_scratch,53.53720550428468,118.71514176789755,2115.031457559796,4473358.066467515,1444.4307318793403,0.9010364450302987
dlinear,T284,monthly,from_scratch,16.332208866631408,19.187350272642252,451.7864875963391,204111.03037463708,330.355950249566,0.6957913827108015
dlinear,T527,monthly,from_scratch,6.360359250301123,6.207232081046727,420.00874802540113,176407.3484178649,346.2262912326389,0.7050444285756285
dlinear,T574,monthly,from_scratch,28.08056181697505,24.25527144124822,1121.2889349109462,1257288.875553724,1035.8739827473958,2.824839242880383
dlinear,T608,monthly,from_scratch,22.214721213451124,21.353229263921868,1384.4273820401609,1916639.1761425734,1230.6283365885417,1.7983441304216523
dlinear,T616,monthly,from_scratch,6.6451060861869875,6.399123646068129,613.2635820095537,376092.2210191886,568.9077690972222,2.0092160747570658
dlinear,T634,monthly,from_scratch,12.537374132873481,12.106670254914853,1166.6674219372894,1361112.8734098012,896.1712782118055,1.1215752327559656
dlinear,T639,monthly,from_scratch,14.55003143204339,13.437169835800145,988.0391450563916,976221.3521637651,919.5426974826389,2.495071070619384
dlinear,T710,monthly,from_scratch,24.61112246379155,21.321275787463286,702.9292972292036,494109.596903142,555.9249403211805,1.0258578004567092
dlinear,T727,monthly,from_scratch,3.452582601594563,3.4872240294066237,321.8534694496954,103589.65579680602,247.76505533854166,0.3419517712904812
dlinear,T742,monthly,from_scratch,12.965189456239933,14.186501298628798,715.2119775838613,511528.1728794177,622.001708984375,1.1713199336640197
dlinear,T779,monthly,from_scratch,11.491572786266529,10.809985801490495,454.23658160535797,206330.87206852104,363.73878309461804,0.73355750224387
dlinear,T917,monthly,from_scratch,11.972393196025351,11.094692885710725,832.438117193812,692953.2189571788,720.5944281684027,1.9514415662109474
dlinear,T918,monthly,from_scratch,9.833239269809333,9.302953182211512,669.9209514972426,448794.0812549709,621.2964409722224,2.1825823725068783
dlinear,T981,monthly,from_scratch,1.5293183895935865,1.5326918270309642,87.80266408705216,7709.307820783721,73.48982747395833,0.1703333383245488
dlinear,T1014,monthly,from_scratch,15.265347626895338,13.950942383051732,1068.7150247931745,1142151.8042186757,949.8401258680557,2.7870463224201107
dlinear,T1039,monthly,from_scratch,3.992635999894276,4.091204115821527,231.2223491469925,53463.77474505371,190.66343858506946,0.2917831250602905
