model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
timesnet,Q15451,quarterly,pretrain_finetune,9.678919370768837,9.181256032717496,1076.4573871742512,1158760.5064020157,1008.87060546875,1.5998550274909669
timesnet,Q15451,quarterly,from_scratch,9.1825769841383,8.723581103459917,1036.5529436623176,1074442.0050150156,959.5684814453124,1.5216723045953668
timesnet,Q15693,quarterly,pretrain_finetune,0.6642178009725551,0.6661060564633813,86.68084966987527,7513.569699491516,71.04846679687512,0.1455974473754406
timesnet,Q15693,quarterly,from_scratch,1.267351545757442,1.2632687103891669,153.20161400210898,23470.7345328512,135.54826660156257,0.2777749120157117
timesnet,Q16722,quarterly,pretrain_finetune,23.00993984258897,20.37667389866236,579.4634506998651,335777.89069699496,550.1066589355469,3.2454670143690083
timesnet,Q16722,quarterly,from_scratch,3.1020313103497665,3.142470608667558,95.89212324642664,9195.299300707877,84.01992797851562,0.4956927904337205
timesnet,Q17209,quarterly,pretrain_finetune,10.683851335170646,10.108518488192296,1140.9445136460422,1301754.3832190037,1096.957763671875,1.489695728443287
timesnet,Q17209,quarterly,from_scratch,16.66367106869598,15.191152092140936,1821.7242157430476,3318679.118224621,1669.548095703125,2.267287537374614
timesnet,Q17646,quarterly,pretrain_finetune,72.03953186477641,51.05652357934653,6216.052225909443,38639305.27523375,5456.9185791015625,14.068618211746216
timesnet,Q17646,quarterly,from_scratch,54.83651311636446,41.01711527527874,5256.390559012041,27629641.70887092,4477.200744628906,11.542783169746398
timesnet,Q18256,quarterly,pretrain_finetune,18.26691065760977,17.586493137933783,1210.8051851097705,1466049.1962887049,892.453369140625,0.4331808880578719
timesnet,Q18256,quarterly,from_scratch,29.279177934869605,26.93010325741792,1500.0703694609167,2250211.113334611,1290.9692993164062,0.6266133860549212
timesnet,Q18554,quarterly,pretrain_finetune,0.8628373037416793,0.867221930208721,19.10020644675675,364.8178863087281,17.670416259765602,0.2050105880210602
timesnet,Q18554,quarterly,from_scratch,0.614999130638291,0.6125076119490835,15.613625839893524,243.7853118681907,12.655554199218727,0.146828607202751
timesnet,Q18754,quarterly,pretrain_finetune,1.1502437696691774,1.1419768223869309,38.2629757086338,1464.0553100794998,30.145573779296853,0.253747244036607
timesnet,Q18754,quarterly,from_scratch,1.2088894181269942,1.2046004976826965,37.50363131650547,1406.5223619243695,31.72107412109375,0.2670088549330051
timesnet,Q18855,quarterly,pretrain_finetune,49.06552539596345,67.01050216761122,1762.7136653796836,3107159.46611628,1717.7817993164062,2.490148796428291
timesnet,Q18855,quarterly,from_scratch,44.52269748854597,58.94504283056181,1557.4699141848337,2425712.533590913,1509.5986328125,2.188360139852332
timesnet,Q19745,quarterly,pretrain_finetune,5.511923427603838,5.302927482266985,466.6377690421185,217750.80749660556,384.1387690429687,0.6942136986954324
timesnet,Q19745,quarterly,from_scratch,5.067280370546452,4.903667642691885,417.42161392612894,174240.80377269426,354.14548291015615,0.6400099791537551
