model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
timesnet,M19315,monthly,pretrain_finetune,45.952064457022665,65.66546708948187,1376.3469689116976,1894330.9788324172,1237.3294542100693,1.4305837503037313
timesnet,M19315,monthly,from_scratch,36.331257181335644,47.36612355732058,1110.6924325414864,1233637.6797049243,938.4761555989584,1.0850535673253676
timesnet,M20774,monthly,pretrain_finetune,22.562299986602977,28.383198206349704,213.25583260284992,45478.05013913475,174.33708699544272,0.3141705329984266
timesnet,M20774,monthly,from_scratch,34.091229665753154,43.464527894280316,336.812289929693,113442.51864768358,291.10208468967016,0.5245911738005438
timesnet,M21055,monthly,pretrain_finetune,4.994182351686552,5.151426018049235,84.44606185745727,7131.1373632335,76.32691786024306,0.9575949028540119
timesnet,M21055,monthly,from_scratch,4.971294928585322,5.15138712660447,89.93763912675215,8088.778931693898,76.08250596788194,0.9545285196057003
timesnet,M21284,monthly,pretrain_finetune,27.591143230966146,33.13162741840924,1430.079877259365,2045128.4553421603,1166.3851453993057,0.7240492875471964
timesnet,M21284,monthly,from_scratch,32.758328196634714,31.599523372338577,1671.9715089479043,2795488.7267335323,1368.4171278211807,0.8494633615443647
timesnet,M21615,monthly,pretrain_finetune,7.635366886344625,7.932181679690553,469.9662774267962,220868.30191840034,390.3881438958333,0.5310600506442714
timesnet,M21615,monthly,from_scratch,14.893053795333591,16.864667572009274,1014.5989568131338,1029411.0431662992,819.0836051875,1.1142310227762242
timesnet,M24013,monthly,pretrain_finetune,19.84466722224622,17.910845093499617,2293.204619007425,5258787.42463699,2089.5349183072913,1.6575739715663038
timesnet,M24013,monthly,from_scratch,16.355025493114038,14.481077048456742,2605.0238407278566,6786149.210760512,1904.2080983940969,1.5105590017613866
timesnet,M24629,monthly,pretrain_finetune,13.281651083552825,12.176569585257914,538.0892868416861,289540.08061379433,448.24141575086804,1.0127092002761675
timesnet,M24629,monthly,from_scratch,18.885449814883327,17.067556542955405,671.1289195086207,450414.02660080866,616.5950902864583,1.3930696692366078
timesnet,M25261,monthly,pretrain_finetune,6.203688628844857,6.435231862492544,362.72493591467344,131569.37913430395,337.59288669270836,2.288579107275269
timesnet,M25261,monthly,from_scratch,5.524186971398601,5.723214719969708,335.35062662153945,112460.04277545918,299.5146101822917,2.0304423055300544
timesnet,M26181,monthly,pretrain_finetune,6.638682531610391,6.4066756500781015,446.7207304344317,199559.41099987217,365.92205298611117,0.849470338393549
timesnet,M26181,monthly,from_scratch,6.038403325027424,6.016952009865051,412.5988214084166,170237.78742761444,338.79049234375003,0.7864857333063929
timesnet,M30903,monthly,pretrain_finetune,4.241669386742595,4.269708730950214,289.3402426587053,83717.77602179845,227.56325954861111,0.9433275534930707
